         5.3x5.9E                 (53x59E.dat)                                                                                                                                      
         v2025-1001                                                                                                                                                                 
         Simulation Date: 02/24/2026                                                                                                                                                
                                                                                                                                                                                    
         AIRFOIL AERO DATA GENERATED USING:  POLARS                                                                                                                                 
                                                                                                                                                                                    
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                                                                                              
                                                                                                                                                                                    
         DEFINITIONS:                                                                                                                                                               
         J=V/nD (advance ratio)                                                                                                                                                     
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                                                                                                    
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                                                                                                     
         Pe=Ct*J/Cp (efficiency)                                                                                                                                                    
         V  (True Air Speed in MPH)                                                                                                                                                 
         Mach (at prop tip)                                                                                                                                                         
         Reyn (at 75% of span)                                                                                                                                                      
         FOM (Figure of Merit)                                                                                                                                                      
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =       1000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
      119.94      0.7709      0.7507      0.1072      0.1101       1.103       2.244       2.590     822.855       0.253      11.520       1.428        0.67     109322.    0.2544  
      126.61      0.8137      0.7657      0.0992      0.1054       1.056       2.148       2.396     787.766       0.243      10.658       1.380        0.67     109955.    0.2364  
      133.27      0.8566      0.7783      0.0905      0.0996       0.999       2.031       2.187     744.783       0.229       9.730       1.332        0.68     110615.    0.2181  
      139.93      0.8994      0.7875      0.0814      0.0929       0.932       1.895       1.967     694.867       0.214       8.748       1.284        0.68     111301.    0.1993  
      146.60      0.9422      0.7921      0.0718      0.0855       0.857       1.742       1.736     638.832       0.197       7.721       1.232        0.68     112013.    0.1798  
      153.26      0.9850      0.7904      0.0620      0.0772       0.774       1.574       1.498     577.404       0.178       6.661       1.176        0.68     112748.    0.1594  
      159.92      1.0279      0.7798      0.0519      0.0684       0.686       1.394       1.254     511.185       0.157       5.576       1.112        0.69     113508.    0.1379  
      166.59      1.0707      0.7555      0.0416      0.0589       0.591       1.202       1.005     440.679       0.136       4.471       1.035        0.69     114289.    0.1148  
      173.25      1.1135      0.7089      0.0312      0.0490       0.491       0.999       0.754     366.423       0.113       3.354       0.933        0.69     115093.    0.0897  
      179.91      1.1564      0.6213      0.0208      0.0387       0.388       0.788       0.502     289.012       0.089       2.233       0.788        0.69     115918.    0.0618  
      186.58      1.1992      0.4446      0.0104      0.0280       0.280       0.570       0.251     209.055       0.064       1.114       0.544        0.70     116761.    0.0301  
      193.24      1.2420      0.0001      0.0000      0.0170       0.170       0.346       0.000     126.858       0.039       0.000       0.000        0.70     117603.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =      32000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1407      0.0828       0.914       1.799       3.624     681.268       0.203      16.118       2.412        0.67     106343.    0.5084  
        6.88      0.0428      0.0715      0.1406      0.0842       0.929       1.830       3.619     692.675       0.207      16.099       2.370        0.67     106475.    0.4992  
       13.76      0.0857      0.1402      0.1405      0.0858       0.947       1.865       3.617     705.951       0.211      16.086       2.324        0.67     106628.    0.4892  
       20.64      0.1285      0.2057      0.1404      0.0877       0.967       1.905       3.615     721.199       0.215      16.079       2.273        0.67     106804.    0.4786  
       27.52      0.1714      0.2678      0.1404      0.0898       0.990       1.951       3.614     738.484       0.220      16.076       2.220        0.67     107003.    0.4672  
       34.40      0.2142      0.3262      0.1403      0.0922       1.016       2.002       3.614     757.789       0.226      16.073       2.163        0.67     107227.    0.4552  
       41.28      0.2570      0.3806      0.1403      0.0947       1.045       2.058       3.612     779.013       0.232      16.067       2.103        0.67     107479.    0.4425  
       48.16      0.2999      0.4310      0.1402      0.0975       1.075       2.118       3.609     801.963       0.239      16.053       2.041        0.68     107758.    0.4293  
       55.04      0.3427      0.4772      0.1399      0.1005       1.108       2.183       3.603     826.335       0.247      16.025       1.978        0.68     108065.    0.4156  
       61.92      0.3855      0.5192      0.1395      0.1036       1.142       2.250       3.592     851.664       0.254      15.975       1.913        0.68     108402.    0.4013  
       68.80      0.4284      0.5572      0.1388      0.1067       1.176       2.317       3.573     877.269       0.262      15.895       1.848        0.68     108769.    0.3867  
       75.68      0.4712      0.5914      0.1377      0.1097       1.210       2.383       3.545     902.168       0.269      15.770       1.783        0.68     109167.    0.3716  
       82.56      0.5141      0.6219      0.1361      0.1125       1.241       2.443       3.505     925.053       0.276      15.588       1.718        0.68     109596.    0.3561  
       89.44      0.5569      0.6492      0.1339      0.1148       1.266       2.494       3.447     944.228       0.282      15.331       1.656        0.68     110057.    0.3403  
       96.32      0.5997      0.6735      0.1308      0.1164       1.284       2.529       3.367     957.483       0.286      14.977       1.595        0.68     110550.    0.3240  
      103.20      0.6426      0.6955      0.1267      0.1170       1.290       2.542       3.261     962.249       0.287      14.506       1.537        0.69     111076.    0.3073  
      110.08      0.6854      0.7155      0.1214      0.1163       1.282       2.526       3.126     956.325       0.285      13.904       1.483        0.69     111635.    0.2902  
      116.96      0.7282      0.7339      0.1150      0.1142       1.259       2.480       2.962     938.772       0.280      13.177       1.431        0.69     112226.    0.2727  
      123.84      0.7711      0.7508      0.1078      0.1107       1.220       2.404       2.775     910.073       0.272      12.342       1.383        0.69     112849.    0.2550  
      130.72      0.8139      0.7660      0.0997      0.1060       1.169       2.302       2.568     871.418       0.260      11.423       1.337        0.69     113502.    0.2371  
      137.60      0.8568      0.7787      0.0911      0.1002       1.105       2.176       2.345     823.930       0.246      10.431       1.291        0.70     114184.    0.2189  
      144.48      0.8996      0.7882      0.0819      0.0935       1.031       2.030       2.109     768.685       0.229       9.380       1.244        0.70     114893.    0.2001  
      151.36      0.9424      0.7931      0.0723      0.0859       0.948       1.866       1.862     706.600       0.211       8.282       1.195        0.70     115628.    0.1805  
      158.24      0.9853      0.7918      0.0624      0.0776       0.856       1.686       1.607     638.488       0.191       7.146       1.141        0.71     116388.    0.1602  
      165.12      1.0281      0.7816      0.0522      0.0687       0.758       1.492       1.345     565.022       0.169       5.983       1.080        0.71     117172.    0.1386  
      172.00      1.0709      0.7580      0.0419      0.0592       0.653       1.286       1.079     486.766       0.145       4.798       1.005        0.71     117980.    0.1156  
      178.88      1.1138      0.7120      0.0314      0.0492       0.542       1.068       0.809     404.327       0.121       3.600       0.908        0.71     118811.    0.0904  
      185.76      1.1566      0.6252      0.0209      0.0387       0.427       0.841       0.539     318.403       0.095       2.397       0.768        0.72     119663.    0.0624  
      192.64      1.1995      0.4487      0.0105      0.0279       0.308       0.607       0.269     229.726       0.069       1.197       0.531        0.72     120533.    0.0305  
      199.52      1.2423      0.0000      0.0000      0.0169       0.186       0.366       0.000     138.704       0.041       0.000       0.000        0.72     121402.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =      33000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1408      0.0834       1.009       1.926       3.855     752.107       0.218      17.148       2.325        0.69     109664.    0.5054  
        7.10      0.0428      0.0711      0.1406      0.0848       1.025       1.958       3.851     764.511       0.221      17.129       2.285        0.69     109801.    0.4964  
       14.19      0.0857      0.1394      0.1405      0.0864       1.045       1.995       3.848     778.958       0.225      17.117       2.241        0.69     109959.    0.4866  
       21.29      0.1285      0.2047      0.1405      0.0882       1.067       2.038       3.847     795.567       0.230      17.110       2.193        0.69     110140.    0.4762  
       28.39      0.1714      0.2666      0.1405      0.0903       1.092       2.086       3.846     814.412       0.236      17.108       2.142        0.69     110345.    0.4651  
       35.48      0.2142      0.3248      0.1405      0.0926       1.120       2.140       3.846     835.482       0.242      17.107       2.088        0.70     110577.    0.4533  
       42.58      0.2571      0.3791      0.1404      0.0952       1.151       2.199       3.845     858.669       0.248      17.103       2.031        0.70     110836.    0.4409  
       49.67      0.2999      0.4295      0.1403      0.0980       1.185       2.264       3.842     883.767       0.256      17.091       1.972        0.70     111123.    0.4280  
       56.77      0.3428      0.4757      0.1401      0.1010       1.221       2.332       3.837     910.446       0.263      17.065       1.911        0.70     111440.    0.4145  
       63.87      0.3856      0.5179      0.1397      0.1040       1.258       2.403       3.826     938.204       0.271      17.017       1.850        0.70     111788.    0.4005  
       70.96      0.4285      0.5560      0.1390      0.1071       1.296       2.475       3.808     966.300       0.280      16.936       1.787        0.70     112166.    0.3861  
       78.06      0.4713      0.5904      0.1380      0.1102       1.333       2.545       3.779     993.667       0.288      16.810       1.725        0.70     112576.    0.3713  
       85.16      0.5142      0.6211      0.1365      0.1130       1.366       2.610       3.737    1018.883       0.295      16.623       1.664        0.70     113019.    0.3561  
       92.25      0.5570      0.6485      0.1343      0.1153       1.395       2.664       3.677    1040.100       0.301      16.357       1.604        0.70     113494.    0.3404  
       99.35      0.5998      0.6731      0.1313      0.1170       1.415       2.702       3.594    1054.907       0.305      15.987       1.545        0.71     114003.    0.3244  
      106.45      0.6427      0.6952      0.1272      0.1176       1.422       2.716       3.483    1060.477       0.307      15.493       1.490        0.71     114545.    0.3078  
      113.54      0.6855      0.7153      0.1220      0.1169       1.414       2.700       3.341    1054.344       0.305      14.859       1.437        0.71     115122.    0.2908  
      120.64      0.7284      0.7338      0.1157      0.1148       1.388       2.652       3.167    1035.386       0.300      14.088       1.387        0.71     115732.    0.2734  
      127.73      0.7712      0.7508      0.1084      0.1113       1.346       2.572       2.968    1004.046       0.291      13.202       1.341        0.71     116374.    0.2557  
      134.83      0.8141      0.7661      0.1003      0.1066       1.290       2.463       2.748     961.600       0.278      12.223       1.296        0.72     117049.    0.2379  
      141.93      0.8569      0.7791      0.0917      0.1008       1.219       2.329       2.510     909.293       0.263      11.165       1.252        0.72     117753.    0.2196  
      149.02      0.8998      0.7887      0.0825      0.0941       1.138       2.173       2.258     848.321       0.245      10.043       1.207        0.72     118484.    0.2008  
      156.12      0.9426      0.7939      0.0728      0.0865       1.046       1.997       1.994     779.719       0.226       8.870       1.160        0.72     119243.    0.1814  
      163.22      0.9855      0.7931      0.0629      0.0781       0.945       1.804       1.721     704.396       0.204       7.656       1.108        0.73     120027.    0.1610  
      170.31      1.0283      0.7834      0.0526      0.0691       0.836       1.596       1.441     623.105       0.180       6.412       1.049        0.73     120837.    0.1395  
      177.41      1.0711      0.7604      0.0422      0.0595       0.719       1.374       1.156     536.483       0.155       5.144       0.978        0.73     121670.    0.1164  
      184.51      1.1140      0.7151      0.0317      0.0494       0.597       1.140       0.868     445.250       0.129       3.860       0.884        0.74     122527.    0.0912  
      191.60      1.1568      0.6289      0.0211      0.0388       0.470       0.897       0.578     350.238       0.101       2.571       0.749        0.74     123406.    0.0630  
      198.70      1.1997      0.4522      0.0105      0.0280       0.338       0.646       0.289     252.343       0.073       1.284       0.519        0.74     124305.    0.0309  
      205.79      1.2425      0.0001      0.0000      0.0169       0.204       0.390       0.000     152.109       0.044       0.000       0.000        0.75     125201.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =      34000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1408      0.0842       1.113       2.063       4.094     830.034       0.233      18.210       2.237        0.71     112986.    0.5011  
        7.31      0.0429      0.0705      0.1407      0.0855       1.131       2.097       4.090     843.478       0.237      18.190       2.199        0.71     113127.    0.4923  
       14.62      0.0857      0.1383      0.1406      0.0871       1.152       2.136       4.087     859.149       0.241      18.178       2.158        0.72     113289.    0.4829  
       21.94      0.1286      0.2032      0.1405      0.0889       1.176       2.181       4.085     877.179       0.246      18.172       2.113        0.72     113475.    0.4727  
       29.25      0.1714      0.2647      0.1405      0.0910       1.204       2.232       4.085     897.655       0.252      18.172       2.064        0.72     113687.    0.4619  
       36.56      0.2143      0.3227      0.1406      0.0933       1.235       2.288       4.086     920.570       0.259      18.173       2.013        0.72     113925.    0.4505  
       43.87      0.2571      0.3768      0.1405      0.0959       1.268       2.351       4.085     945.811       0.266      18.171       1.959        0.72     114192.    0.4384  
       51.19      0.3000      0.4270      0.1405      0.0987       1.305       2.419       4.083     973.154       0.273      18.162       1.903        0.72     114488.    0.4257  
       58.50      0.3428      0.4733      0.1403      0.1016       1.344       2.492       4.078    1002.241       0.281      18.138       1.845        0.72     114815.    0.4126  
       65.81      0.3857      0.5155      0.1399      0.1047       1.385       2.567       4.067    1032.526       0.290      18.092       1.787        0.72     115173.    0.3989  
       73.12      0.4285      0.5538      0.1393      0.1078       1.426       2.643       4.050    1063.201       0.299      18.013       1.728        0.72     115563.    0.3849  
       80.44      0.4714      0.5884      0.1383      0.1108       1.466       2.717       4.021    1093.104       0.307      17.886       1.668        0.72     115985.    0.3704  
       87.75      0.5142      0.6194      0.1369      0.1136       1.503       2.786       3.978    1120.687       0.315      17.695       1.610        0.72     116441.    0.3555  
       95.06      0.5571      0.6471      0.1347      0.1160       1.534       2.844       3.916    1143.947       0.321      17.420       1.553        0.73     116931.    0.3402  
      102.37      0.5999      0.6720      0.1318      0.1176       1.556       2.884       3.830    1160.264       0.326      17.037       1.497        0.73     117455.    0.3244  
      109.69      0.6428      0.6944      0.1278      0.1183       1.564       2.900       3.714    1166.541       0.328      16.520       1.444        0.73     118014.    0.3081  
      117.00      0.6856      0.7148      0.1226      0.1176       1.556       2.884       3.564    1160.035       0.326      15.853       1.394        0.73     118608.    0.2913  
      124.31      0.7285      0.7335      0.1163      0.1155       1.528       2.833       3.381    1139.461       0.320      15.040       1.346        0.73     119236.    0.2740  
      131.62      0.7713      0.7507      0.1091      0.1121       1.482       2.748       3.170    1105.254       0.310      14.100       1.301        0.74     119899.    0.2564  
      138.94      0.8142      0.7662      0.1010      0.1073       1.420       2.632       2.936    1058.765       0.297      13.060       1.258        0.74     120594.    0.2386  
      146.25      0.8570      0.7793      0.0923      0.1015       1.343       2.489       2.683    1001.310       0.281      11.935       1.215        0.74     121320.    0.2204  
      153.56      0.8999      0.7892      0.0831      0.0947       1.253       2.322       2.415     934.198       0.262      10.740       1.172        0.74     122075.    0.2017  
      160.87      0.9427      0.7947      0.0734      0.0870       1.151       2.134       2.133     858.587       0.241       9.488       1.127        0.75     122857.    0.1822  
      168.18      0.9856      0.7943      0.0634      0.0786       1.040       1.928       1.842     775.499       0.218       8.192       1.077        0.75     123665.    0.1619  
      175.50      1.0284      0.7851      0.0531      0.0695       0.920       1.705       1.543     685.783       0.193       6.863       1.021        0.75     124500.    0.1403  
      182.81      1.0713      0.7627      0.0426      0.0598       0.791       1.467       1.238     590.196       0.166       5.508       0.952        0.76     125359.    0.1172  
      190.12      1.1141      0.7179      0.0320      0.0496       0.657       1.217       0.930     489.600       0.138       4.136       0.861        0.76     126243.    0.0919  
      197.43      1.1570      0.6318      0.0213      0.0390       0.516       0.957       0.620     385.001       0.108       2.756       0.730        0.76     127149.    0.0636  
      204.75      1.1998      0.4543      0.0107      0.0281       0.372       0.690       0.310     277.502       0.078       1.377       0.506        0.77     128075.    0.0312  
      212.06      1.2427      0.0000      0.0000      0.0170       0.225       0.417       0.000     167.838       0.047       0.000       0.000        0.77     128998.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =      35000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1409      0.0852       1.229       2.213       4.340     916.321       0.250      19.303       2.148        0.74     116307.    0.4954  
        7.53      0.0429      0.0697      0.1407      0.0865       1.248       2.248       4.335     930.854       0.254      19.282       2.112        0.74     116452.    0.4869  
       15.06      0.0857      0.1368      0.1406      0.0881       1.271       2.289       4.332     947.806       0.259      19.270       2.073        0.74     116619.    0.4777  
       22.58      0.1286      0.2011      0.1406      0.0899       1.297       2.336       4.331     967.323       0.264      19.265       2.031        0.74     116811.    0.4679  
       30.11      0.1714      0.2621      0.1406      0.0920       1.327       2.390       4.331     989.506       0.270      19.266       1.985        0.74     117029.    0.4574  
       37.64      0.2143      0.3196      0.1406      0.0943       1.360       2.450       4.332    1014.352       0.277      19.269       1.937        0.74     117274.    0.4463  
       45.17      0.2571      0.3735      0.1406      0.0968       1.397       2.516       4.332    1041.745       0.284      19.270       1.886        0.74     117548.    0.4346  
       52.69      0.3000      0.4235      0.1406      0.0996       1.437       2.587       4.331    1071.443       0.292      19.263       1.833        0.74     117853.    0.4224  
       60.22      0.3428      0.4697      0.1404      0.1025       1.479       2.664       4.326    1103.049       0.301      19.243       1.779        0.74     118189.    0.4096  
       67.75      0.3857      0.5119      0.1401      0.1056       1.523       2.743       4.316    1135.968       0.310      19.200       1.723        0.74     118557.    0.3964  
       75.28      0.4285      0.5503      0.1396      0.1087       1.568       2.824       4.299    1169.317       0.319      19.122       1.668        0.74     118959.    0.3828  
       82.81      0.4714      0.5851      0.1386      0.1117       1.612       2.902       4.271    1201.826       0.328      18.996       1.612        0.74     119393.    0.3687  
       90.33      0.5142      0.6164      0.1372      0.1145       1.652       2.975       4.227    1231.808       0.336      18.802       1.556        0.75     119862.    0.3543  
       97.86      0.5571      0.6445      0.1352      0.1168       1.686       3.036       4.164    1257.088       0.343      18.520       1.502        0.75     120366.    0.3394  
      105.39      0.6000      0.6698      0.1323      0.1185       1.710       3.079       4.075    1274.830       0.348      18.124       1.450        0.75     120906.    0.3240  
      112.92      0.6428      0.6927      0.1284      0.1191       1.719       3.095       3.954    1281.661       0.350      17.587       1.399        0.75     121481.    0.3080  
      120.45      0.6857      0.7135      0.1233      0.1185       1.709       3.078       3.797    1274.539       0.348      16.889       1.351        0.75     122093.    0.2915  
      127.97      0.7285      0.7326      0.1170      0.1164       1.679       3.024       3.604    1252.006       0.342      16.033       1.306        0.76     122740.    0.2745  
      135.50      0.7714      0.7501      0.1098      0.1129       1.629       2.933       3.381    1214.510       0.331      15.040       1.263        0.76     123422.    0.2571  
      143.03      0.8142      0.7659      0.1017      0.1081       1.560       2.810       3.134    1163.536       0.317      13.938       1.222        0.76     124138.    0.2394  
      150.56      0.8571      0.7793      0.0930      0.1023       1.476       2.658       2.865    1100.514       0.300      12.743       1.181        0.76     124886.    0.2213  
      158.08      0.8999      0.7895      0.0837      0.0954       1.377       2.480       2.579    1026.818       0.280      11.472       1.139        0.77     125663.    0.2025  
      165.61      0.9428      0.7954      0.0740      0.0877       1.266       2.279       2.279     943.686       0.257      10.139       1.096        0.77     126469.    0.1831  
      173.14      0.9856      0.7954      0.0639      0.0792       1.143       2.058       1.969     852.266       0.233       8.758       1.048        0.77     127302.    0.1628  
      180.67      1.0285      0.7867      0.0536      0.0700       1.011       1.820       1.650     753.552       0.206       7.340       0.993        0.77     128161.    0.1413  
      188.20      1.0713      0.7646      0.0430      0.0603       0.870       1.566       1.325     648.445       0.177       5.894       0.927        0.78     129046.    0.1181  
      195.72      1.1142      0.7201      0.0323      0.0500       0.721       1.299       0.995     537.988       0.147       4.428       0.839        0.78     129956.    0.0927  
      203.25      1.1571      0.6336      0.0215      0.0394       0.568       1.023       0.664     423.413       0.116       2.952       0.711        0.78     130889.    0.0641  
      210.78      1.1999      0.4546      0.0108      0.0284       0.410       0.739       0.332     306.092       0.084       1.477       0.492        0.79     131843.    0.0314  
      218.31      1.2428      0.0001      0.0000      0.0174       0.251       0.452       0.000     187.016       0.051       0.000       0.000        0.79     132794.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =      36000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000      0.0000      0.1409      0.0865       1.358       2.377       4.592    1012.519       0.269      20.425       2.057        0.76     119628.    0.4880  
        7.74      0.0429      0.0687      0.1408      0.0878       1.379       2.414       4.587    1028.198       0.273      20.404       2.024        0.76     119777.    0.4798  
       15.49      0.0857      0.1349      0.1407      0.0894       1.403       2.457       4.584    1046.498       0.278      20.392       1.987        0.76     119949.    0.4710  
       23.23      0.1286      0.1983      0.1406      0.0912       1.432       2.507       4.583    1067.580       0.283      20.387       1.947        0.76     120146.    0.4616  
       30.97      0.1714      0.2586      0.1407      0.0932       1.464       2.563       4.584    1091.555       0.290      20.389       1.905        0.76     120370.    0.4515  
       38.71      0.2143      0.3156      0.1407      0.0955       1.500       2.626       4.585    1118.430       0.297      20.394       1.859        0.76     120622.    0.4408  
       46.46      0.2571      0.3690      0.1407      0.0981       1.540       2.696       4.586    1148.085       0.305      20.398       1.812        0.76     120904.    0.4295  
       54.20      0.3000      0.4187      0.1407      0.1008       1.583       2.771       4.585    1180.260       0.313      20.395       1.762        0.76     121218.    0.4177  
       61.94      0.3428      0.4646      0.1406      0.1037       1.629       2.851       4.581    1214.517       0.322      20.378       1.711        0.76     121563.    0.4054  
       69.69      0.3857      0.5068      0.1403      0.1068       1.677       2.935       4.572    1250.198       0.332      20.338       1.659        0.76     121941.    0.3927  
       77.43      0.4285      0.5453      0.1398      0.1099       1.725       3.020       4.556    1286.335       0.341      20.264       1.606        0.76     122354.    0.3796  
       85.17      0.4714      0.5802      0.1389      0.1129       1.772       3.103       4.528    1321.535       0.351      20.139       1.554        0.77     122801.    0.3661  
       92.91      0.5142      0.6119      0.1376      0.1156       1.816       3.179       4.484    1353.949       0.359      19.944       1.502        0.77     123283.    0.3521  
      100.66      0.5571      0.6404      0.1356      0.1180       1.852       3.243       4.419    1381.213       0.366      19.657       1.451        0.77     123801.    0.3378  
      108.40      0.6000      0.6662      0.1328      0.1196       1.878       3.288       4.328    1400.262       0.371      19.250       1.402        0.77     124356.    0.3229  
      116.14      0.6428      0.6896      0.1290      0.1202       1.887       3.304       4.203    1407.430       0.373      18.693       1.354        0.77     124947.    0.3074  
      123.89      0.6857      0.7110      0.1239      0.1195       1.877       3.285       4.039    1399.363       0.371      17.966       1.309        0.77     125576.    0.2913  
      131.63      0.7285      0.7307      0.1177      0.1174       1.843       3.227       3.837    1374.407       0.365      17.068       1.266        0.78     126242.    0.2746  
      139.37      0.7714      0.7488      0.1105      0.1139       1.788       3.130       3.602    1333.039       0.354      16.022       1.226        0.78     126944.    0.2575  
      147.12      0.8142      0.7652      0.1025      0.1091       1.712       2.998       3.340    1276.921       0.339      14.856       1.186        0.78     127681.    0.2400  
      154.86      0.8571      0.7790      0.0938      0.1031       1.619       2.835       3.055    1207.651       0.320      13.590       1.148        0.78     128451.    0.2221  
      162.60      0.8999      0.7897      0.0844      0.0962       1.511       2.645       2.752    1126.723       0.299      12.240       1.108        0.79     129250.    0.2034  
      170.34      0.9428      0.7959      0.0747      0.0884       1.389       2.431       2.433    1035.463       0.275      10.823       1.066        0.79     130080.    0.1841  
      178.09      0.9856      0.7963      0.0645      0.0799       1.254       2.196       2.103     935.153       0.248       9.354       1.020        0.79     130937.    0.1637  
      185.83      1.0285      0.7880      0.0541      0.0706       1.109       1.941       1.763     826.891       0.219       7.843       0.967        0.80     131822.    0.1422  
      193.57      1.0713      0.7660      0.0435      0.0608       0.954       1.671       1.417     711.765       0.189       6.301       0.903        0.80     132732.    0.1189  
      201.32      1.1142      0.7212      0.0327      0.0505       0.793       1.388       1.065     591.057       0.157       4.736       0.817        0.80     133668.    0.0934  
      209.06      1.1571      0.6334      0.0218      0.0398       0.625       1.095       0.711     466.291       0.124       3.160       0.691        0.81     134629.    0.0645  
      216.80      1.1999      0.4519      0.0109      0.0290       0.455       0.796       0.356     339.186       0.090       1.582       0.476        0.81     135610.    0.0314  
      224.54      1.2428      0.0000      0.0000      0.0180       0.283       0.496       0.000     211.085       0.056       0.000       0.000        0.81     136588.    0.0000  
                                                                                                                                                                                    
                                                                                                                                                                                    
                                                                                                                                                                                    
         PROP RPM =      37000                                                                                                                                                      
                                                                                                                                                                                    
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM    
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -     
        0.00      0.0000                                                                                                                                                            
        7.96      0.0429                                                                                                                                                            
       15.92      0.0857      0.1325      0.1407      0.0910       1.552       2.643       4.843    1157.127       0.299      21.542       1.898        0.78     123279.    0.4625  
       23.88      0.1286      0.1948      0.1407      0.0928       1.582       2.695       4.842    1179.862       0.305      21.538       1.861        0.78     123481.    0.4535  
       31.83      0.1714      0.2542      0.1407      0.0949       1.617       2.754       4.843    1205.731       0.311      21.541       1.822        0.78     123711.    0.4439  
       39.79      0.2143      0.3104      0.1407      0.0971       1.656       2.821       4.845    1234.750       0.319      21.549       1.780        0.78     123970.    0.4336  
       47.75      0.2571      0.3632      0.1408      0.0997       1.699       2.894       4.846    1266.796       0.327      21.555       1.735        0.78     124260.    0.4229  
       55.71      0.3000      0.4124      0.1408      0.1024       1.745       2.973       4.846    1301.594       0.336      21.555       1.689        0.78     124582.    0.4116  
       63.67      0.3428      0.4580      0.1407      0.1053       1.795       3.058       4.843    1338.661       0.345      21.542       1.641        0.78     124937.    0.3998  
       71.63      0.3857      0.5000      0.1405      0.1083       1.847       3.146       4.835    1377.266       0.355      21.506       1.592        0.78     125325.    0.3876  
       79.58      0.4286      0.5384      0.1400      0.1114       1.899       3.235       4.819    1416.340       0.366      21.436       1.543        0.79     125749.    0.3751  
       87.54      0.4714      0.5735      0.1392      0.1144       1.950       3.322       4.792    1454.346       0.375      21.313       1.494        0.79     126208.    0.3622  
       95.50      0.5143      0.6054      0.1379      0.1172       1.997       3.402       4.748    1489.250       0.384      21.119       1.446        0.79     126703.    0.3488  
      103.46      0.5571      0.6344      0.1360      0.1195       2.036       3.469       4.683    1518.465       0.392      20.829       1.399        0.79     127236.    0.3351  
      111.42      0.6000      0.6608      0.1333      0.1210       2.063       3.515       4.589    1538.667       0.397      20.412       1.353        0.79     127805.    0.3208  
      119.38      0.6428      0.6848      0.1296      0.1216       2.073       3.531       4.460    1545.878       0.399      19.838       1.309        0.79     128414.    0.3059  
      127.34      0.6857      0.7070      0.1246      0.1209       2.060       3.510       4.290    1536.410       0.397      19.081       1.266        0.80     129060.    0.2904  
      135.29      0.7286      0.7274      0.1185      0.1187       2.023       3.446       4.079    1508.410       0.389      18.142       1.226        0.80     129745.    0.2742  
      143.25      0.7714      0.7463      0.1113      0.1150       1.961       3.341       3.832    1462.404       0.377      17.043       1.188        0.80     130467.    0.2575  
      151.21      0.8143      0.7634      0.1033      0.1102       1.878       3.199       3.555    1400.262       0.361      15.814       1.152        0.80     131224.    0.2404  
